ID,label
124403,1
124404,1
124405,2
124406,0
124407,0
124408,2
124409,1
124410,1
124411,1
124412,2
124413,0
124414,2
124415,1
124416,2
124417,0
124418,0
124419,2
124420,0
124421,2
124422,0
124423,2
124424,1
124425,1
124426,2
124427,2
124428,0
124429,2
124430,0
124431,0
124432,2
124433,0
124434,0
124435,1
124436,0
124437,0
124438,1
124439,0
124440,2
124441,2
124442,2
124443,1
124444,1
124445,2
124446,0
124447,2
124448,1
124449,1
124450,1
124451,0
124452,1
124453,0
124454,0
124455,2
124456,0
124457,0
124458,0
124459,1
124460,1
124461,2
124462,2
124463,0
124464,0
124465,0
124466,1
124467,1
124468,0
124469,2
124470,1
124471,2
124472,1
124473,1
124474,2
124475,0
124476,0
124477,2
124478,0
124479,1
124480,0
124481,1
124482,0
124483,1
124484,1
124485,2
124486,0
124487,2
124488,0
124489,2
124490,0
124491,2
124492,0
124493,1
124494,2
124495,2
124496,2
124497,2
124498,2
124499,0
124500,0
124501,1
124502,1
124503,1
124504,1
124505,0
124506,0
124507,1
124508,0
124509,1
124510,2
124511,2
124512,1
124513,1
124514,2
124515,1
124516,1
124517,2
124518,0
124519,1
124520,2
124521,2
124522,2
124523,0
124524,0
124525,0
124526,1
124527,2
124528,2
124529,1
124530,0
124531,2
124532,2
124533,0
124534,2
124535,2
124536,0
124537,2
124538,2
124539,2
124540,1
124541,2
124542,1
124543,0
124544,0
124545,0
124546,1
124547,2
124548,1
124549,2
124550,1
124551,2
124552,2
124553,2
124554,2
124555,2
124556,2
124557,1
124558,0
124559,2
124560,0
124561,0
124562,1
124563,1
124564,1
124565,1
124566,1
124567,2
124568,2
124569,1
124570,0
124571,1
124572,2
124573,0
124574,0
124575,1
124576,2
124577,0
124578,2
124579,2
124580,0
124581,2
124582,2
124583,1
124584,1
124585,2
124586,0
124587,0
124588,0
124589,0
124590,2
124591,0
124592,1
124593,2
124594,2
124595,2
124596,2
124597,0
124598,1
124599,0
124600,1
124601,1
124602,2
124603,1
124604,2
124605,1
124606,2
124607,0
124608,0
124609,0
124610,0
124611,0
124612,0
124613,1
124614,2
124615,0
124616,2
124617,1
124618,2
124619,1
124620,1
124621,1
124622,2
124623,2
124624,0
124625,1
124626,1
124627,1
124628,2
124629,0
124630,0
124631,0
124632,0
124633,1
124634,2
124635,0
124636,2
124637,1
124638,0
124639,1
124640,2
124641,2
124642,0
124643,0
124644,2
124645,2
124646,1
124647,0
124648,1
124649,1
124650,2
124651,2
124652,0
124653,1
124654,0
124655,0
124656,0
124657,1
124658,1
124659,0
124660,0
124661,0
124662,0
124663,0
124664,1
124665,1
124666,2
124667,0
124668,0
124669,0
124670,0
124671,2
124672,2
124673,2
124674,2
124675,1
124676,2
124677,1
124678,1
124679,1
124680,1
124681,0
124682,1
124683,2
124684,2
124685,0
124686,1
124687,2
124688,1
124689,1
124690,1
124691,0
124692,2
124693,0
124694,0
124695,1
124696,2
124697,2
124698,2
124699,2
124700,1
124701,1
124702,0
124703,1
124704,2
124705,0
124706,1
124707,1
124708,2
124709,0
124710,0
124711,2
124712,2
124713,2
124714,0
124715,1
124716,2
124717,1
124718,1
124719,2
124720,0
124721,0
124722,2
124723,0
124724,1
124725,2
124726,2
124727,2
124728,0
124729,0
124730,0
124731,1
124732,2
124733,0
124734,2
124735,0
124736,2
124737,2
124738,1
124739,2
124740,0
124741,2
124742,1
124743,2
124744,1
124745,2
124746,2
124747,0
124748,1
124749,2
124750,1
124751,1
124752,0
124753,0
124754,0
124755,2
124756,2
124757,2
124758,1
124759,0
124760,0
124761,0
124762,1
124763,0
124764,0
124765,1
124766,2
124767,0
124768,2
124769,0
124770,1
124771,1
124772,1
124773,0
124774,0
124775,0
124776,2
124777,0
124778,1
124779,0
124780,0
124781,1
124782,1
124783,2
124784,1
124785,2
124786,2
124787,0
124788,0
124789,0
124790,0
124791,0
124792,0
124793,0
124794,1
124795,0
124796,1
124797,1
124798,2
124799,2
124800,0
124801,1
124802,1
124803,1
124804,2
124805,0
124806,2
124807,0
124808,0
124809,2
124810,1
124811,1
124812,1
124813,2
124814,0
124815,2
124816,1
124817,1
124818,2
124819,1
124820,0
124821,2
124822,1
124823,1
124824,1
124825,2
124826,0
124827,0
124828,2
124829,2
124830,2
124831,2
124832,0
124833,1
124834,1
124835,2
124836,2
124837,1
124838,1
124839,2
124840,0
124841,0
124842,1
124843,2
124844,1
124845,1
124846,0
124847,0
124848,2
124849,0
124850,1
124851,2
124852,1
124853,2
124854,0
124855,1
124856,2
124857,1
124858,2
124859,1
124860,2
124861,1
124862,2
124863,2
124864,0
124865,1
124866,1
124867,0
124868,0
124869,1
124870,1
124871,1
124872,0
124873,0
124874,0
124875,2
124876,2
124877,1
124878,1
124879,1
124880,1
124881,1
124882,0
124883,0
124884,0
124885,2
124886,1
124887,0
124888,1
124889,1
124890,2
124891,1
124892,2
124893,2
124894,2
124895,1
124896,2
124897,1
124898,2
124899,2
124900,1
124901,2
124902,0
124903,0
124904,0
124905,2
124906,0
124907,0
124908,0
124909,0
124910,1
124911,2
124912,2
124913,0
124914,1
124915,2
124916,0
124917,1
124918,0
124919,1
124920,2
124921,2
124922,1
124923,0
124924,1
124925,2
124926,1
124927,2
124928,0
124929,0
124930,1
124931,2
124932,2
124933,1
124934,1
124935,0
124936,2
124937,2
124938,2
124939,1
124940,0
124941,2
124942,2
124943,0
124944,1
124945,2
124946,0
124947,2
124948,2
124949,0
124950,2
124951,2
124952,2
124953,2
124954,0
124955,2
124956,0
124957,1
124958,1
124959,2
124960,0
124961,1
124962,2
124963,2
124964,0
124965,0
124966,1
124967,0
124968,1
124969,2
124970,2
124971,2
124972,0
124973,2
124974,1
124975,2
124976,0
124977,2
124978,0
124979,1
124980,1
124981,1
124982,2
124983,2
124984,0
124985,0
124986,0
124987,0
124988,0
124989,1
124990,1
124991,1
124992,2
124993,0
124994,1
124995,1
124996,0
124997,2
124998,0
124999,1
125000,1
125001,2
125002,0
125003,1
125004,1
125005,2
125006,0
125007,1
125008,1
125009,1
125010,1
125011,2
125012,2
125013,0
125014,1
125015,2
125016,2
125017,0
125018,1
125019,1
125020,2
125021,0
125022,0
125023,0
125024,1
125025,2
125026,0
125027,1
125028,1
125029,0
125030,2
125031,0
125032,0
125033,0
125034,0
125035,2
125036,1
125037,2
125038,2
125039,0
125040,1
125041,1
125042,2
125043,2
125044,0
125045,0
125046,1
125047,2
125048,0
125049,1
125050,0
125051,0
125052,0
125053,0
125054,2
125055,0
125056,0
125057,0
125058,1
125059,0
125060,1
125061,2
125062,0
125063,0
125064,0
125065,0
125066,0
125067,0
125068,1
125069,0
125070,1
125071,2
125072,0
125073,0
125074,1
125075,2
125076,2
125077,0
125078,1
125079,1
125080,1
125081,0
125082,2
125083,2
125084,1
125085,1
125086,0
125087,1
125088,0
125089,0
125090,0
125091,0
125092,0
125093,2
125094,0
125095,2
125096,0
125097,2
125098,0
125099,1
125100,1
125101,1
125102,0
125103,0
125104,1
125105,0
125106,2
125107,0
125108,2
125109,2
125110,2
125111,2
125112,1
125113,1
125114,2
125115,2
125116,1
125117,2
125118,1
125119,1
125120,1
125121,1
125122,1
125123,1
125124,0
125125,1
125126,1
125127,0
125128,0
125129,1
125130,1
125131,2
125132,0
125133,0
125134,2
125135,0
125136,1
125137,0
125138,0
125139,1
125140,1
125141,0
125142,0
125143,1
125144,2
125145,0
125146,0
125147,0
125148,2
125149,0
125150,1
125151,2
125152,0
125153,2
125154,2
125155,0
125156,2
125157,0
125158,0
125159,0
125160,0
125161,1
125162,0
125163,2
125164,2
125165,2
125166,1
125167,0
125168,0
125169,1
125170,2
125171,2
125172,1
125173,1
125174,2
125175,2
125176,2
125177,1
125178,1
125179,0
125180,1
125181,1
125182,2
125183,0
125184,2
125185,0
125186,1
125187,2
125188,0
125189,0
125190,1
125191,0
125192,2
125193,2
125194,2
125195,1
125196,2
125197,0
125198,1
125199,2
125200,0
125201,2
125202,2
125203,0
125204,1
125205,2
125206,0
125207,2
125208,0
125209,1
125210,1
125211,1
125212,1
125213,1
125214,1
125215,0
125216,0
125217,0
125218,1
125219,2
125220,0
125221,2
125222,1
125223,1
125224,0
125225,2
125226,2
125227,0
125228,0
125229,1
125230,0
125231,1
125232,2
125233,1
125234,0
125235,2
125236,0
125237,2
125238,1
125239,0
125240,2
125241,2
125242,2
125243,1
125244,2
125245,0
125246,1
125247,1
125248,2
125249,0
125250,2
125251,1
125252,2
125253,1
125254,0
125255,2
125256,0
125257,1
125258,1
125259,1
125260,0
125261,1
125262,2
125263,1
125264,2
125265,1
125266,0
125267,1
125268,0
125269,0
125270,0
125271,1
125272,2
125273,2
125274,1
125275,1
125276,2
125277,0
125278,1
125279,0
125280,2
125281,2
125282,1
125283,2
125284,0
125285,1
125286,2
125287,1
125288,2
125289,2
125290,0
125291,0
125292,1
125293,0
125294,0
125295,1
125296,2
125297,2
125298,1
125299,0
125300,0
125301,0
125302,1
125303,2
125304,2
125305,2
125306,2
125307,2
125308,0
125309,2
125310,2
125311,1
125312,1
125313,2
125314,2
125315,0
125316,0
125317,1
125318,1
125319,0
125320,2
125321,0
125322,2
125323,1
125324,2
125325,1
125326,1
125327,2
125328,1
125329,1
125330,2
125331,2
125332,0
125333,2
125334,2
125335,2
125336,2
125337,1
125338,0
125339,2
125340,0
125341,0
125342,0
125343,0
125344,0
125345,0
125346,2
125347,1
125348,0
125349,0
125350,0
125351,1
125352,2
125353,0
125354,2
125355,2
125356,0
125357,2
125358,1
125359,1
125360,2
125361,1
125362,1
125363,2
125364,0
125365,2
125366,0
125367,1
125368,2
125369,2
125370,2
125371,0
125372,1
125373,2
125374,2
125375,0
125376,0
125377,1
125378,2
125379,1
125380,2
125381,1
125382,2
125383,1
125384,1
125385,2
125386,2
125387,0
125388,1
125389,1
125390,0
125391,1
125392,0
125393,2
125394,0
125395,2
125396,2
125397,0
125398,1
125399,0
125400,2
125401,0
125402,2
125403,0
125404,1
125405,1
125406,0
125407,2
125408,0
125409,0
125410,0
125411,0
125412,2
125413,0
125414,0
125415,2
125416,1
125417,2
125418,0
125419,0
125420,1
125421,2
125422,0
125423,2
125424,1
125425,1
125426,1
125427,2
125428,1
125429,1
125430,2
125431,1
125432,1
125433,2
125434,2
125435,0
125436,1
125437,2
125438,1
125439,2
125440,1
125441,2
125442,1
125443,0
125444,0
125445,2
125446,0
125447,2
125448,2
125449,1
125450,1
125451,2
125452,1
125453,1
125454,0
125455,2
125456,2
125457,1
125458,1
125459,2
125460,1
125461,1
125462,1
125463,1
125464,2
125465,1
125466,2
125467,1
125468,0
125469,1
125470,1
125471,1
125472,2
125473,2
125474,2
125475,0
125476,1
125477,2
125478,2
125479,2
125480,2
125481,1
125482,1
125483,1
125484,0
125485,2
125486,2
125487,2
125488,0
125489,2
125490,1
125491,2
125492,0
125493,2
125494,1
125495,1
125496,0
125497,1
125498,1
125499,0
125500,1
125501,2
125502,0
125503,2
125504,0
125505,1
125506,0
125507,1
125508,2
125509,1
125510,2
125511,1
125512,2
125513,0
125514,0
125515,2
125516,0
125517,1
125518,2
125519,2
125520,0
125521,0
125522,0
125523,1
125524,1
125525,2
125526,2
125527,0
125528,0
125529,0
125530,0
125531,0
125532,1
125533,2
125534,0
125535,1
125536,0
125537,1
125538,1
125539,1
125540,0
125541,0
125542,0
125543,1
125544,2
125545,1
125546,1
125547,0
125548,0
125549,2
125550,2
125551,1
125552,1
125553,2
125554,2
125555,0
125556,1
125557,1
125558,2
125559,2
125560,0
125561,1
125562,0
125563,1
125564,0
125565,1
125566,1
125567,0
125568,1
125569,0
125570,1
125571,0
125572,0
125573,2
125574,0
125575,1
125576,2
125577,1
125578,1
125579,2
125580,2
125581,1
125582,2
125583,1
125584,1
125585,2
125586,2
125587,2
125588,0
125589,2
125590,0
125591,0
125592,1
125593,2
125594,0
125595,1
125596,2
125597,0
125598,2
125599,2
125600,2
125601,0
125602,1
125603,2
125604,2
125605,2
125606,2
125607,0
125608,0
125609,0
125610,0
125611,1
125612,0
125613,1
125614,1
125615,2
125616,0
125617,0
125618,0
125619,1
125620,2
125621,1
125622,1
125623,0
125624,1
125625,1
125626,1
125627,1
125628,2
125629,0
125630,0
125631,2
125632,2
125633,1
125634,1
125635,2
125636,0
125637,0
125638,0
125639,1
125640,1
125641,2
125642,0
125643,0
125644,2
125645,0
125646,1
125647,2
125648,0
125649,2
125650,1
125651,1
125652,2
125653,1
125654,2
125655,1
125656,0
125657,1
125658,0
125659,2
125660,1
125661,2
125662,0
125663,1
125664,0
125665,1
125666,1
125667,0
125668,1
125669,0
125670,1
125671,2
125672,1
125673,2
125674,2
125675,1
125676,0
125677,0
125678,0
125679,2
125680,2
125681,2
125682,1
125683,2
125684,2
125685,0
125686,1
125687,0
125688,0
125689,2
125690,2
125691,0
125692,1
125693,0
125694,1
125695,0
125696,1
125697,1
125698,1
125699,2
125700,0
125701,1
125702,2
125703,0
125704,0
125705,1
125706,2
125707,0
125708,0
125709,1
125710,1
125711,1
125712,1
125713,0
125714,0
125715,2
125716,2
125717,1
125718,1
125719,1
125720,1
125721,2
125722,0
125723,0
125724,2
125725,1
125726,1
125727,2
125728,0
125729,1
125730,0
125731,1
125732,2
125733,2
125734,1
125735,1
125736,1
125737,1
125738,1
125739,2
125740,2
125741,2
125742,1
125743,2
125744,1
125745,0
125746,1
125747,0
125748,1
125749,0
125750,2
125751,0
125752,0
125753,2
125754,0
125755,2
125756,0
125757,2
125758,0
125759,1
125760,1
125761,2
125762,2
125763,2
125764,2
125765,0
125766,0
125767,2
125768,0
125769,2
125770,1
125771,0
125772,1
125773,1
125774,1
125775,1
125776,2
125777,1
125778,2
125779,0
125780,1
125781,2
125782,0
125783,2
125784,0
125785,2
125786,0
125787,0
125788,1
125789,1
125790,2
125791,1
125792,2
125793,0
125794,1
125795,0
125796,0
125797,1
125798,0
125799,0
125800,2
125801,0
125802,1
125803,0
125804,0
125805,2
125806,2
125807,2
125808,0
125809,2
125810,0
125811,0
125812,1
125813,2
125814,0
125815,2
125816,1
125817,1
125818,1
125819,1
125820,2
125821,0
125822,0
125823,0
125824,1
125825,2
125826,2
125827,1
125828,1
125829,2
125830,2
125831,2
125832,0
125833,1
125834,1
125835,2
125836,2
125837,2
125838,1
125839,2
125840,0
125841,0
125842,0
125843,1
125844,2
125845,2
125846,0
125847,0
125848,1
125849,2
125850,0
125851,1
125852,2
125853,1
125854,1
125855,1
125856,0
125857,0
125858,0
125859,0
125860,0
125861,2
125862,2
125863,2
125864,1
125865,1
125866,1
125867,1
125868,1
125869,0
125870,2
125871,0
125872,2
125873,0
125874,1
125875,2
125876,0
125877,2
125878,1
125879,1
125880,2
125881,2
125882,1
125883,1
125884,2
125885,0
125886,2
125887,0
125888,1
125889,2
125890,0
125891,0
125892,1
125893,1
125894,0
125895,2
125896,2
125897,2
125898,0
125899,1
125900,1
125901,1
125902,0
125903,1
125904,0
125905,1
125906,1
125907,0
125908,1
125909,1
125910,2
125911,0
125912,2
125913,1
125914,0
125915,1
125916,0
125917,0
125918,2
125919,2
125920,2
125921,1
125922,1
125923,1
125924,1
125925,0
125926,0
125927,0
125928,1
125929,1
125930,2
125931,2
125932,2
125933,1
125934,2
125935,2
125936,2
125937,2
125938,0
125939,0
125940,0
125941,1
125942,0
125943,1
125944,0
125945,2
125946,2
125947,0
125948,0
125949,1
125950,2
125951,1
125952,2
125953,0
125954,0
125955,1
125956,2
125957,0
125958,1
125959,0
125960,0
125961,2
125962,1
125963,0
125964,1
125965,1
125966,1
125967,2
125968,0
125969,2
125970,1
125971,2
125972,0
125973,1
125974,1
125975,0
125976,1
125977,1
125978,1
125979,1
125980,1
125981,2
125982,2
125983,0
125984,1
125985,2
125986,0
125987,2
125988,1
125989,1
125990,2
125991,1
125992,0
125993,0
125994,1
125995,1
125996,1
125997,1
125998,1
125999,1
126000,2
126001,0
126002,0
126003,1
126004,2
126005,2
126006,2
126007,1
126008,1
126009,2
126010,0
126011,2
126012,2
126013,2
126014,0
126015,2
126016,2
126017,2
126018,1
126019,0
126020,1
126021,2
126022,1
126023,1
126024,1
126025,2
126026,1
126027,1
126028,1
126029,0
126030,2
126031,0
126032,1
126033,2
126034,0
126035,1
126036,1
126037,1
126038,1
126039,0
126040,0
126041,2
126042,0
126043,1
126044,1
126045,0
126046,1
126047,1
126048,0
126049,1
126050,2
126051,2
126052,0
126053,1
126054,1
126055,1
126056,0
126057,1
126058,2
126059,2
126060,1
126061,2
126062,1
126063,1
126064,2
126065,1
126066,1
126067,1
126068,0
126069,0
126070,1
126071,0
126072,0
126073,1
126074,1
126075,0
126076,1
126077,2
126078,0
126079,0
126080,0
126081,0
126082,0
126083,0
126084,0
126085,0
126086,0
126087,2
126088,1
126089,2
126090,1
126091,2
126092,1
126093,1
126094,2
126095,2
126096,2
126097,1
126098,1
126099,2
126100,2
126101,1
126102,1
126103,0
126104,1
126105,0
126106,1
126107,2
126108,1
126109,1
126110,1
126111,0
126112,1
126113,2
126114,1
126115,1
126116,1
126117,1
126118,2
126119,2
126120,0
126121,0
126122,0
126123,1
126124,1
126125,2
126126,1
126127,1
126128,2
126129,2
126130,2
126131,0
126132,0
126133,2
126134,0
126135,0
126136,2
126137,1
126138,1
126139,1
126140,1
126141,2
126142,0
126143,1
126144,1
126145,1
126146,0
126147,1
126148,2
126149,2
126150,1
126151,2
126152,0
126153,2
126154,0
126155,2
126156,1
126157,1
126158,0
126159,1
126160,0
126161,0
126162,0
126163,0
126164,2
126165,2
126166,2
126167,1
126168,0
126169,0
126170,0
126171,1
126172,0
126173,0
126174,0
126175,0
126176,0
126177,2
126178,0
126179,2
126180,0
126181,2
126182,1
126183,1
126184,2
126185,1
126186,1
126187,0
126188,2
126189,0
126190,1
126191,1
126192,2
126193,0
126194,1
126195,1
126196,2
126197,0
126198,1
126199,1
126200,2
126201,0
126202,0
126203,2
126204,2
126205,0
126206,2
126207,2
126208,2
126209,0
126210,2
126211,2
126212,2
126213,0
126214,1
126215,2
126216,2
126217,0
126218,2
126219,0
126220,0
126221,0
126222,0
126223,0
126224,0
126225,1
126226,0
126227,0
126228,2
126229,0
126230,2
126231,0
126232,2
126233,1
126234,2
126235,2
126236,0
126237,1
126238,2
126239,0
126240,1
126241,1
126242,2
126243,0
126244,2
126245,1
126246,0
126247,2
126248,2
126249,2
126250,1
126251,0
126252,2
126253,0
126254,0
126255,2
126256,1
126257,2
126258,0
126259,0
126260,0
126261,1
126262,2
126263,1
126264,0
126265,2
126266,0
126267,1
126268,2
126269,0
126270,2
126271,2
126272,1
126273,2
126274,1
126275,1
126276,2
126277,2
126278,0
126279,0
126280,1
126281,1
126282,2
126283,0
126284,0
126285,1
126286,0
126287,2
126288,2
126289,1
126290,1
126291,2
126292,0
126293,0
126294,1
126295,1
126296,2
126297,2
126298,1
126299,1
126300,1
126301,1
126302,1
126303,0
126304,1
126305,1
126306,2
126307,0
126308,0
126309,0
126310,1
126311,1
126312,1
126313,1
126314,2
126315,2
126316,1
126317,2
126318,1
126319,2
126320,1
126321,2
126322,0
126323,1
126324,2
126325,0
126326,1
126327,2
126328,1
126329,0
126330,1
126331,2
126332,1
126333,2
126334,2
126335,2
126336,1
126337,0
126338,2
126339,0
126340,2
126341,0
126342,2
126343,2
126344,0
126345,1
126346,2
126347,0
126348,2
126349,2
126350,2
126351,2
126352,1
126353,0
126354,0
126355,2
126356,2
126357,0
126358,2
126359,1
126360,2
126361,1
126362,1
126363,0
126364,0
126365,2
126366,2
126367,0
126368,1
126369,1
126370,2
126371,0
126372,2
126373,2
126374,0
126375,2
126376,0
126377,0
126378,2
126379,2
126380,1
126381,0
126382,2
126383,0
126384,0
126385,0
126386,1
126387,2
126388,1
126389,1
126390,0
126391,2
126392,2
126393,0
126394,1
126395,0
126396,1
126397,2
126398,2
126399,2
126400,1
126401,1
126402,2
126403,0
126404,1
126405,0
126406,1
126407,0
126408,1
126409,2
126410,2
126411,0
126412,0
126413,0
126414,0
126415,1
126416,2
126417,2
126418,0
126419,1
126420,2
126421,0
126422,0
126423,2
126424,2
126425,2
126426,2
126427,1
126428,1
126429,1
126430,2
126431,1
126432,0
126433,1
126434,2
126435,2
126436,0
126437,2
126438,0
126439,2
126440,2
126441,2
126442,2
126443,1
126444,0
126445,0
126446,1
126447,1
126448,1
126449,2
126450,0
126451,0
126452,2
126453,2
126454,0
126455,2
126456,0
126457,0
126458,0
126459,0
126460,0
126461,1
126462,2
126463,2
126464,2
126465,0
126466,0
126467,2
126468,2
126469,2
126470,1
126471,2
126472,0
126473,1
126474,2
126475,2
126476,2
126477,2
126478,2
126479,1
126480,2
126481,1
126482,1
126483,2
126484,1
126485,1
126486,2
126487,2
126488,0
126489,2
126490,1
126491,2
126492,0
126493,2
126494,2
126495,2
126496,1
126497,1
126498,2
126499,1
126500,0
126501,1
126502,1
126503,0
126504,1
126505,1
126506,0
126507,0
126508,2
126509,0
126510,0
126511,1
126512,2
126513,1
126514,2
126515,0
126516,2
126517,0
126518,1
126519,0
126520,2
126521,1
126522,2
126523,2
126524,2
126525,2
126526,2
126527,2
126528,2
126529,2
126530,2
126531,1
126532,1
126533,0
126534,0
126535,2
126536,2
126537,1
126538,0
126539,1
126540,1
126541,0
126542,0
126543,1
126544,1
126545,0
126546,2
126547,1
126548,2
126549,0
126550,1
126551,1
126552,0
126553,1
126554,2
126555,0
126556,1
126557,2
126558,2
126559,2
126560,2
126561,1
126562,1
126563,1
126564,0
126565,2
126566,0
126567,1
126568,2
126569,1
126570,1
126571,0
126572,1
126573,1
126574,0
126575,1
126576,1
126577,1
126578,0
126579,0
126580,0
126581,0
126582,0
126583,2
126584,2
126585,0
126586,0
126587,2
126588,0
126589,0
126590,2
126591,0
126592,0
126593,2
126594,2
126595,2
126596,1
126597,2
126598,2
126599,2
126600,0
126601,0
126602,1
126603,1
126604,1
126605,0
126606,0
126607,1
126608,0
126609,1
126610,0
126611,2
126612,0
126613,0
126614,2
126615,1
126616,2
126617,2
126618,2
126619,0
126620,1
126621,2
126622,0
126623,2
126624,1
126625,1
126626,2
126627,0
126628,1
126629,1
126630,2
126631,2
126632,0
126633,1
126634,0
126635,2
126636,1
126637,1
126638,2
126639,0
126640,1
126641,0
126642,2
126643,1
126644,1
126645,2
126646,2
126647,1
126648,2
126649,1
126650,1
126651,2
126652,0
126653,0
126654,2
126655,1
126656,1
126657,0
126658,0
126659,1
126660,1
126661,2
126662,1
126663,0
126664,1
126665,2
126666,0
126667,2
126668,2
126669,0
126670,0
126671,1
126672,0
126673,1
126674,1
126675,2
126676,1
126677,1
126678,0
126679,1
126680,2
126681,1
126682,1
126683,1
126684,2
126685,0
126686,1
126687,2
126688,2
126689,0
126690,0
126691,1
126692,1
126693,2
126694,0
126695,0
126696,0
126697,2
126698,2
126699,1
126700,0
126701,1
126702,2
126703,0
126704,0
126705,0
126706,0
126707,1
126708,0
126709,1
126710,2
126711,0
126712,1
126713,0
126714,2
126715,2
126716,0
126717,2
126718,1
126719,2
126720,0
126721,2
126722,2
126723,0
126724,1
126725,1
126726,0
126727,0
126728,1
126729,2
126730,1
126731,2
126732,1
126733,2
126734,0
126735,2
126736,0
126737,2
126738,0
126739,0
126740,0
126741,2
126742,0
126743,0
126744,2
126745,0
126746,0
126747,2
126748,1
126749,0
126750,0
126751,0
126752,0
126753,2
126754,2
126755,2
126756,0
126757,1
126758,1
126759,0
126760,2
126761,1
126762,2
126763,1
126764,1
126765,2
126766,2
126767,0
126768,1
126769,1
126770,1
126771,2
126772,2
126773,1
126774,1
126775,2
126776,2
126777,0
126778,1
126779,2
126780,2
126781,2
126782,1
126783,2
126784,0
126785,1
126786,0
126787,1
126788,2
126789,1
126790,2
126791,1
126792,0
126793,2
126794,2
126795,2
126796,2
126797,0
126798,1
126799,0
126800,2
126801,2
126802,2
126803,2
126804,0
126805,0
126806,1
126807,2
126808,1
126809,0
126810,2
126811,0
126812,2
126813,2
126814,2
126815,0
126816,1
126817,0
126818,2
126819,0
126820,0
126821,1
126822,1
126823,0
126824,2
126825,0
126826,0
126827,1
126828,0
126829,2
126830,0
126831,2
126832,1
126833,2
126834,0
126835,2
126836,1
126837,1
126838,0
126839,1
126840,2
126841,2
126842,1
126843,2
126844,2
126845,0
126846,2
126847,0
126848,2
126849,1
126850,0
126851,1
126852,1
126853,0
126854,0
126855,1
126856,1
126857,1
126858,1
126859,0
126860,1
126861,1
126862,0
126863,0
126864,1
126865,2
126866,0
126867,2
126868,0
126869,1
126870,2
126871,2
126872,2
126873,0
126874,0
126875,1
126876,0
126877,0
126878,1
126879,2
126880,2
126881,0
126882,0
126883,0
126884,2
126885,2
126886,0
126887,0
126888,2
126889,0
126890,1
126891,0
126892,2
126893,2
126894,1
126895,2
126896,2
126897,0
126898,2
126899,0
126900,2
126901,1
126902,1
126903,0
126904,0
126905,2
126906,2
126907,2
126908,1
126909,2
126910,2
126911,0
126912,1
126913,1
126914,2
126915,2
126916,0
126917,2
126918,1
126919,2
126920,0
126921,2
126922,2
126923,0
126924,1
126925,0
126926,2
126927,0
126928,0
126929,1
126930,1
126931,1
126932,2
126933,2
126934,0
126935,2
126936,1
126937,0
126938,2
126939,0
126940,2
126941,1
126942,1
126943,2
126944,2
126945,2
126946,0
126947,1
126948,2
126949,0
126950,2
126951,2
126952,0
126953,1
126954,0
126955,2
126956,0
126957,0
126958,2
126959,0
126960,0
126961,0
126962,1
126963,1
126964,2
126965,0
126966,0
126967,2
126968,1
126969,1
126970,2
126971,1
126972,2
126973,2
126974,2
126975,0
126976,0
126977,1
126978,1
126979,2
126980,2
126981,1
126982,0
126983,2
126984,2
126985,1
126986,0
126987,2
126988,2
126989,2
126990,2
126991,2
126992,1
126993,0
126994,2
126995,0
126996,2
126997,2
126998,0
126999,1
127000,1
127001,1
127002,2
127003,0
127004,0
127005,0
127006,1
127007,1
127008,0
127009,0
127010,0
127011,0
127012,1
127013,1
127014,0
127015,2
127016,1
127017,1
127018,0
127019,0
127020,1
127021,1
127022,2
127023,2
127024,2
127025,1
127026,0
127027,1
127028,2
127029,0
127030,0
127031,1
127032,1
127033,2
127034,2
127035,1
127036,1
127037,0
127038,2
127039,2
127040,2
127041,0
127042,0
127043,2
127044,0
127045,0
127046,2
127047,2
127048,1
127049,1
127050,0
127051,1
127052,1
127053,2
127054,1
127055,2
127056,0
127057,2
127058,0
127059,2
127060,0
127061,0
127062,0
127063,0
127064,1
127065,0
127066,1
127067,2
127068,1
127069,1
127070,0
127071,2
127072,0
127073,0
127074,0
127075,1
127076,2
127077,0
127078,1
127079,2
127080,0
127081,0
127082,1
127083,2
127084,0
127085,0
127086,0
127087,0
127088,0
127089,0
127090,1
127091,2
127092,1
127093,2
127094,1
127095,0
127096,2
127097,2
127098,1
127099,1
127100,0
127101,0
127102,0
127103,0
127104,1
127105,2
127106,1
127107,2
127108,0
127109,2
127110,0
127111,2
127112,2
127113,1
127114,1
127115,0
127116,2
127117,2
127118,2
127119,0
127120,1
127121,1
127122,2
127123,1
127124,2
127125,0
127126,0
127127,1
127128,2
127129,0
127130,1
127131,1
127132,1
127133,1
127134,1
127135,0
127136,0
127137,2
127138,0
127139,0
127140,1
127141,0
127142,2
127143,0
127144,0
127145,0
127146,0
127147,2
127148,0
127149,1
127150,0
127151,0
127152,2
127153,2
127154,0
127155,1
127156,0
127157,1
127158,2
127159,0
127160,1
127161,1
127162,1
127163,2
127164,0
127165,0
127166,0
127167,1
127168,2
127169,0
127170,2
127171,0
127172,2
127173,1
127174,1
127175,0
127176,1
127177,0
127178,2
127179,1
127180,2
127181,0
127182,1
127183,2
127184,2
127185,1
127186,1
127187,0
127188,0
127189,0
127190,2
127191,1
127192,0
127193,2
127194,2
127195,2
127196,2
127197,0
127198,1
127199,1
127200,0
127201,2
